time,Open,High,Low,Close,Volume,ema_20,ema_50,ema_200,rsi,MACD_24_48_18,MACDh_24_48_18,MACDs_24_48_18,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,atr,obv,PP,R1,R2,R3,S1,S2,S3
2024-01-05 00:00:00,1.26814,1.26926,1.26798,1.2691,3098,,,,,,,,,,,,,,3098.0,1.26878,1.26958,1.27006,1.27134,1.2683,1.2675,1.2662200000000001
2024-01-05 01:00:00,1.26912,1.26956,1.26879,1.26936,5420,,,,,,,,,,,,,,8518.0,1.2692366666666668,1.2696833333333335,1.2700066666666667,1.2707766666666667,1.2689133333333336,1.2684666666666669,1.267696666666667
2024-01-05 02:00:00,1.26935,1.26964,1.2686,1.26869,3390,,,,,,,,,,,,,,5128.0,1.2689766666666669,1.2693533333333338,1.270016666666667,1.2710566666666672,1.2683133333333336,1.2679366666666667,1.2668966666666666
2024-01-05 03:00:00,1.2687,1.2688,1.26792,1.26814,3131,,,,,,,,,,,,,,1997.0,1.2682866666666666,1.2686533333333332,1.2691666666666666,1.2700466666666665,1.2677733333333332,1.2674066666666666,1.2665266666666666
2024-01-05 04:00:00,1.26814,1.26866,1.26785,1.26788,2795,,,,,,,,,,,,,,-798.0,1.26813,1.26841,1.26894,1.26975,1.2676,1.26732,1.26651
2024-01-05 05:00:00,1.2679,1.26805,1.26741,1.26744,3496,,,,,,,,,,,,,,-4294.0,1.2676333333333332,1.2678566666666664,1.2682733333333331,1.2689133333333331,1.2672166666666664,1.2669933333333332,1.2663533333333332
2024-01-05 06:00:00,1.26744,1.26758,1.26649,1.26702,4558,,,,,,,,,,,,,,-8852.0,1.2670299999999999,1.2675699999999999,1.26812,1.26921,1.2664799999999998,1.2659399999999998,1.2648499999999998
2024-01-05 07:00:00,1.26702,1.26826,1.26694,1.26786,4954,,,,,,,,,,,,,,-3898.0,1.2676866666666664,1.2684333333333329,1.2690066666666664,1.2703266666666664,1.2671133333333329,1.2663666666666664,1.2650466666666664
2024-01-05 08:00:00,1.26788,1.26891,1.2661,1.2662,6624,,,,,,,,,,,,,,-10522.0,1.26707,1.2680399999999998,1.26988,1.2726899999999999,1.2652299999999999,1.26426,1.26145
2024-01-05 09:00:00,1.2662,1.2671,1.26572,1.266,6685,,,,,,,,,,,,,,-17207.0,1.2662733333333334,1.2668266666666668,1.2676533333333333,1.2690333333333332,1.2654466666666668,1.2648933333333334,1.2635133333333335
2024-01-05 10:00:00,1.266,1.26614,1.26514,1.26568,4810,,,,,,,,,,,,,,-22017.0,1.265653333333333,1.2661666666666662,1.2666533333333332,1.2676533333333333,1.265166666666666,1.264653333333333,1.2636533333333329
2024-01-05 11:00:00,1.26567,1.26621,1.26506,1.26536,4082,,,,,,,,,,,,,,-26099.0,1.2655433333333335,1.2660266666666669,1.2666933333333334,1.2678433333333334,1.2648766666666669,1.2643933333333335,1.2632433333333335
2024-01-05 12:00:00,1.26538,1.26696,1.2652,1.26619,4852,,,,,,,,,,,,,,-21247.0,1.2661166666666668,1.2670333333333335,1.2678766666666668,1.2696366666666667,1.2652733333333335,1.2643566666666668,1.2625966666666668
2024-01-05 13:00:00,1.26624,1.26714,1.26116,1.26578,16227,,,,,,,,,,,,,,-37474.0,1.2646933333333332,1.2682266666666664,1.270673333333333,1.276653333333333,1.2622466666666665,1.2587133333333334,1.2527333333333335
