time,Open,High,Low,Close,Volume,ema_20,ema_50,ema_200,rsi,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,atr,obv,PP,R1,R2,R3,S1,S2,S3
2023-12-29 22:00:00,179.278,184.31,178.742,183.96,800062,,,,,,,,,,,800062.0,182.33733333333336,185.93266666666673,187.90533333333337,193.4733333333334,180.36466666666672,176.76933333333335,171.20133333333334
2024-01-05 22:00:00,183.977,186.168,182.758,184.788,945330,,,,,,,,,,,1745392.0,184.57133333333334,186.38466666666667,187.98133333333334,191.39133333333334,182.97466666666668,181.16133333333335,177.75133333333335
2024-01-12 22:00:00,184.79,188.938,184.673,188.238,1038639,,,,,,,,,,,2784031.0,187.283,189.89299999999997,191.54799999999997,195.81299999999996,185.628,183.018,178.75300000000001
2024-01-19 22:00:00,188.169,188.923,187.126,188.172,931436,,,,,,,,,,,1852595.0,188.07366666666667,189.02133333333333,189.87066666666666,191.66766666666666,187.22433333333333,186.27666666666667,184.47966666666667
2024-01-26 22:00:00,188.061,188.298,185.229,187.442,984666,,,,,,,,,,,867929.0,186.9896666666667,188.75033333333337,190.05866666666668,193.12766666666667,185.68133333333338,183.9206666666667,180.85166666666672
2024-02-02 22:00:00,187.452,188.869,186.176,188.542,841071,,,,,,,,,,,1709000.0,187.86233333333334,189.5486666666667,190.55533333333335,193.24833333333336,186.85566666666668,185.16933333333333,182.47633333333332
2024-02-09 22:00:00,188.494,190.084,187.859,189.258,847081,,,,,,,,,,,2556081.0,189.067,190.275,191.292,193.517,188.05,186.842,184.61700000000002
2024-02-16 22:00:00,189.296,191.148,188.908,190.74,809891,,,,,,,,,,,3365972.0,190.26533333333336,191.62266666666673,192.50533333333337,194.74533333333338,189.38266666666672,188.02533333333335,185.78533333333334
2024-02-23 22:00:00,190.702,191.326,189.045,189.962,906466,,,,,,,,,,,2459506.0,190.111,191.177,192.392,194.673,188.896,187.82999999999998,185.54899999999998
2024-03-01 22:00:00,189.936,191.194,188.244,189.092,944439,,,,,,,,,,,1515067.0,189.51,190.77599999999998,192.45999999999998,195.40999999999997,187.826,186.56,183.61
2024-03-08 22:00:00,189.138,190.027,187.963,189.838,852534,,,,,,,,,,,2367601.0,189.27599999999998,190.58899999999997,191.33999999999997,193.40399999999997,188.52499999999998,187.212,185.148
2024-03-15 21:00:00,189.697,193.538,189.54,190.813,881439,,,,,,,,,,,3249040.0,191.297,193.054,195.29500000000002,199.29300000000003,189.05599999999998,187.29899999999998,183.30099999999996
2024-03-22 21:00:00,190.745,191.679,190.344,191.026,598277,,,,,,,,,,,3847317.0,191.01633333333334,191.68866666666668,192.35133333333334,193.68633333333335,190.35366666666667,189.68133333333333,188.34633333333332
2024-03-29 21:00:00,191.03,192.252,190.046,191.631,668030,,,,,,,,,,,4515347.0,191.30966666666666,192.57333333333332,193.51566666666668,195.7216666666667,190.3673333333333,189.10366666666664,186.89766666666662
2024-04-05 21:00:00,191.488,192.978,189.994,190.842,799593,,,,,,,,,,,3715754.0,191.27133333333333,192.54866666666666,194.25533333333334,197.23933333333335,189.56466666666665,188.28733333333332,185.3033333333333
2024-04-12 21:00:00,190.838,192.844,190.306,191.29,965591,,,,,,,,,,,4681345.0,191.48,192.65399999999997,194.01799999999997,196.55599999999995,190.11599999999999,188.942,186.40400000000002
2024-04-19 21:00:00,191.29,197.936,190.32,197.844,790291,,,,,,,,,,,5471636.0,195.36666666666665,200.4133333333333,202.98266666666666,210.59866666666667,192.79733333333328,187.75066666666663,180.13466666666662
2024-04-26 21:00:00,197.471,200.561,191.37,191.948,1114358,,,,,,,,,,,4357278.0,194.62633333333335,197.8826666666667,203.81733333333335,213.00833333333335,188.6916666666667,185.43533333333335,176.24433333333334
2024-05-03 21:00:00,191.907,195.343,191.753,195.106,747733,,,,,,,,,,,5105011.0,194.06733333333332,196.38166666666666,197.65733333333333,201.24733333333333,192.79166666666666,190.47733333333332,186.88733333333332
2024-05-10 21:00:00,194.918,197.862,194.742,197.696,737043,190.41140000000001,,,,183.56016976302797,190.41140000000001,197.26263023697206,7.196239549703476,1.0316271492884082,,5842054.0,196.76666666666665,198.7913333333333,199.88666666666666,203.00666666666666,195.6713333333333,193.64666666666665,190.52666666666664
2024-05-17 21:00:00,197.614,200.069,197.39,199.942,747872,191.3190761904762,,,,183.84656984009217,191.2105,198.57443015990782,7.702432826552751,1.0928559757083103,,6589926.0,199.13366666666664,200.8773333333333,201.81266666666664,204.49166666666665,198.1983333333333,196.45466666666664,193.77566666666664
2024-05-24 21:00:00,200.004,200.744,198.756,200.436,751781,192.1873546485261,,,,184.2114388801331,191.99290000000002,199.77436111986694,8.105988419224792,1.042513794642232,,7341707.0,199.97866666666667,201.20133333333334,201.96666666666667,203.95466666666667,199.21333333333334,197.99066666666667,196.00266666666667
2024-05-31 21:00:00,200.36,200.652,197.206,199.403,911061,192.8745589677141,,,,184.3373429344548,192.55115,200.76495706554522,8.531558565654073,0.9170934345866071,,6430646.0,199.087,200.968,202.533,205.97899999999998,197.522,195.641,192.195
2024-06-07 21:00:00,199.532,201.619,198.928,199.684,897563,193.52307716126512,,,,184.61314418636263,193.12675000000002,201.6403558136374,8.81659926823952,0.8851041581873779,,7328209.0,200.077,201.226,202.768,205.459,198.535,197.386,194.695
2024-06-14 21:00:00,199.683,202.072,199.064,202.036,689026,194.3338317173351,,,,184.92541947771423,193.85645,202.78748052228576,9.214065894929744,0.9579286779722352,,8017235.0,201.05733333333333,203.05066666666667,204.06533333333334,207.07333333333335,200.04266666666666,198.04933333333332,195.0413333333333
2024-06-21 21:00:00,201.998,203.596,201.134,203.455,785990,195.20251441092225,,,,185.09856975277083,194.6021,204.1056302472292,9.76714048535877,0.9657690231785778,,8803225.0,202.72833333333335,204.32266666666672,205.19033333333337,207.6523333333334,201.8606666666667,200.26633333333334,197.80433333333332
2024-06-28 21:00:00,203.523,206.452,203.26,206.076,682162,196.23808446702492,,,,185.0455565065253,195.443,205.84044349347474,10.639872999774589,1.0113276165758,,9485387.0,205.26266666666666,207.26533333333333,208.45466666666667,211.64666666666668,204.07333333333332,202.07066666666665,198.87866666666665
2024-07-05 21:00:00,205.721,208.12,203.84,205.079,820061,197.08007642254634,,,,185.1964825106516,196.15995,207.1234174893484,11.178089604272843,0.9067622770198085,,8665326.0,205.67966666666666,207.51933333333332,209.95966666666666,214.23966666666666,203.23933333333332,201.39966666666666,197.11966666666666
2024-07-12 21:00:00,205.116,205.791,202.102,203.364,870451,197.67854533468477,,,,185.82558573362158,196.83005,207.83451426637842,11.18169127770726,0.7968772419009514,3.317416702198656,7794875.0,203.75233333333335,205.4026666666667,207.44133333333335,211.13033333333334,201.7136666666667,200.06333333333336,196.37433333333337
2024-07-19 21:00:00,203.241,203.616,195.863,197.854,1056078,197.69525530281004,,,,186.84871054722717,197.26815000000002,207.68758945277287,10.563732110604624,0.5281133165874909,3.5604981509503446,6738797.0,199.11100000000002,202.35900000000004,206.86400000000003,214.61700000000005,194.60600000000002,191.358,183.605
2024-07-26 21:00:00,197.806,199.48,187.388,187.63,1484577,196.73665955968525,,,,186.3849450194019,197.15775,207.9305549805981,10.928107041795817,0.05778694512898228,4.019289001986039,5254220.0,191.49933333333334,195.61066666666667,203.59133333333332,215.6833333333333,183.5186666666667,179.40733333333336,167.31533333333337
2024-08-02 21:00:00,187.62,188.427,180.102,187.065,1909770,195.8155491254295,,,,185.64628703170106,196.97035,208.29441296829893,11.498241200565396,0.06264151710700212,4.24672541122724,3344450.0,185.198,190.294,193.523,201.84799999999998,181.96900000000002,176.87300000000002,168.54800000000003
2024-08-09 21:00:00,186.973,192.022,186.973,191.075,1006905,195.36406825634097,,,,185.6538623714061,196.9728,208.29173762859392,11.49289407328719,0.23947201612362506,4.288390392209236,4351355.0,190.0233333333333,193.0736666666666,195.0723333333333,200.12133333333327,188.02466666666663,184.97433333333333,179.92533333333336
2024-08-16 21:00:00,190.977,192.036,188.238,190.805,1253319,194.92987127954657,,,,185.52917952564044,196.9315,208.33382047435956,11.57998641594621,0.23134854375577857,4.26332914540392,3098036.0,190.35966666666664,192.48133333333328,194.15766666666664,197.95566666666664,188.68333333333328,186.56166666666664,182.76366666666664
2024-08-23 21:00:00,190.638,192.022,189.504,191.908,1166225,194.64207401482787,,,,185.68735528714572,196.9848,208.2822447128543,11.470372041755795,0.27531202280531575,4.175486580395119,4264261.0,191.14466666666667,192.78533333333334,193.66266666666667,196.18066666666667,190.26733333333334,188.62666666666667,186.10866666666666
