time,Open,High,Low,Close,Volume,ema_20,ema_50,ema_200,rsi,MACD_24_48_18,MACDh_24_48_18,MACDs_24_48_18,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,atr,obv,PP,R1,R2,R3,S1,S2,S3
2024-01-05 00:00:00,0.9954,0.99557,0.9952,0.99556,458,,,,,,,,,,,,,,458.0,0.9954433333333332,0.9956866666666665,0.9958133333333332,0.9961833333333332,0.9953166666666665,0.9950733333333333,0.9947033333333333
2024-01-05 01:00:00,0.9956,0.99596,0.99544,0.99585,557,,,,,,,,,,,,,,1015.0,0.99575,0.9960600000000001,0.99627,0.99679,0.9955400000000001,0.9952300000000001,0.9947100000000001
2024-01-05 02:00:00,0.99584,0.99596,0.9956,0.99582,318,,,,,,,,,,,,,,697.0,0.9957933333333333,0.9959866666666666,0.9961533333333332,0.9965133333333331,0.9956266666666667,0.9954333333333334,0.9950733333333335
2024-01-05 03:00:00,0.99581,0.99608,0.99568,0.99594,301,,,,,,,,,,,,,,998.0,0.9959000000000001,0.9961200000000002,0.9963000000000001,0.9967,0.9957200000000003,0.9955000000000002,0.9951000000000002
2024-01-05 04:00:00,0.99594,0.99617,0.99563,0.99568,227,,,,,,,,,,,,,,771.0,0.9958266666666667,0.9960233333333335,0.9963666666666667,0.9969066666666667,0.9954833333333335,0.9952866666666668,0.9947466666666668
2024-01-05 05:00:00,0.99576,0.99586,0.9955,0.99555,298,,,,,,,,,,,,,,473.0,0.9956366666666666,0.9957733333333332,0.9959966666666665,0.9963566666666664,0.9954133333333333,0.9952766666666667,0.9949166666666668
2024-01-05 06:00:00,0.99558,0.99622,0.99542,0.99603,515,,,,,,,,,,,,,,988.0,0.9958899999999998,0.9963599999999997,0.9966899999999999,0.9974899999999999,0.9955599999999997,0.9950899999999998,0.9942899999999998
2024-01-05 07:00:00,0.99603,0.99642,0.99568,0.99628,1019,,,,,,,,,,,,,,2007.0,0.9961266666666667,0.9965733333333334,0.9968666666666667,0.9976066666666666,0.9958333333333335,0.9953866666666668,0.9946466666666668
2024-01-05 08:00:00,0.99632,0.99669,0.99594,0.9966,1680,,,,,,,,,,,,,,3687.0,0.99641,0.99688,0.9971599999999999,0.9979099999999999,0.9961300000000001,0.9956600000000001,0.9949100000000002
2024-01-05 09:00:00,0.9966,0.99676,0.9955,0.99568,1463,,,,,,,,,,,,,,2224.0,0.99598,0.9964599999999999,0.9972399999999999,0.9984999999999998,0.9952,0.99472,0.9934600000000001
2024-01-05 10:00:00,0.99568,0.99577,0.99516,0.9955,1147,,,,,,,,,,,,,,1077.0,0.9954766666666668,0.9957933333333335,0.9960866666666668,0.9966966666666668,0.9951833333333335,0.9948666666666668,0.9942566666666668
2024-01-05 11:00:00,0.99548,0.99598,0.99531,0.9957,1041,,,,,,,,,,,,,,2118.0,0.9956633333333333,0.9960166666666667,0.9963333333333333,0.9970033333333332,0.9953466666666667,0.9949933333333334,0.9943233333333334
2024-01-05 12:00:00,0.9957,0.9959,0.99525,0.99554,1325,,,,,,,,,,,,,,793.0,0.9955633333333332,0.9958766666666665,0.9962133333333333,0.9968633333333333,0.9952266666666665,0.9949133333333332,0.9942633333333332
2024-01-05 13:00:00,0.99555,0.99762,0.99448,0.99686,5335,,,,,,,,,,,,,,6128.0,0.99632,0.9981599999999999,0.9994599999999999,1.0025999999999997,0.99502,0.9931800000000001,0.9900400000000001
2024-01-05 14:00:00,0.99686,0.99808,0.99582,0.99768,4725,,,,,,,,,,,,,,10853.0,0.9971933333333333,0.9985666666666665,0.9994533333333332,1.001713333333333,0.9963066666666666,0.9949333333333333,0.9926733333333334
2024-01-05 15:00:00,0.99802,0.99865,0.99492,0.99558,6554,,,,,,,,,,,,,,4299.0,0.9963833333333333,0.9978466666666665,1.0001133333333332,1.0038433333333332,0.9941166666666665,0.9926533333333333,0.9889233333333334
2024-01-05 16:00:00,0.99557,0.99686,0.99546,0.99674,3598,,,,,,,,,,,,,,7897.0,0.9963533333333333,0.9972466666666666,0.9977533333333333,0.9991533333333332,0.9958466666666667,0.9949533333333334,0.9935533333333334
2024-01-05 17:00:00,0.99673,0.99692,0.99605,0.99676,2334,,,,,,,,,,,,,,10231.0,0.9965766666666668,0.9971033333333336,0.9974466666666668,0.9983166666666669,0.9962333333333335,0.9957066666666667,0.9948366666666667
2024-01-05 18:00:00,0.99678,0.99692,0.99561,0.99566,2174,,,,,,,,,,,,,,8057.0,0.9960633333333333,0.9965166666666666,0.9973733333333333,0.9986833333333334,0.9952066666666666,0.9947533333333333,0.9934433333333332
2024-01-05 19:00:00,0.99566,0.99566,0.9947,0.99498,1288,0.9959994999999999,,,,,,,0.9947609609412699,0.9959994999999999,0.99723803905873,0.24870274708572834,0.08842638315932516,,6769.0,0.9951133333333333,0.9955266666666666,0.9960733333333333,0.9970333333333332,0.9945666666666666,0.9941533333333333,0.9931933333333334
2024-01-05 20:00:00,0.99502,0.99534,0.99462,0.99494,1500,0.9958985952380951,,,,,,,0.9946585339699061,0.9959685,0.997278466030094,0.26305370703871117,0.10743256833681196,,5269.0,0.9949666666666667,0.9953133333333334,0.9956866666666667,0.9964066666666668,0.9945933333333333,0.9942466666666666,0.9935266666666666
2024-01-05 21:00:00,0.9949,0.99538,0.99423,0.99495,937,0.9958082528344671,,,44.12613836901867,,,,0.9945405426615403,0.9959235000000002,0.99730645733846,0.27772360797989676,0.14803686530043433,0.0011971023769224124,6206.0,0.9948533333333334,0.9954766666666668,0.9960033333333335,0.9971533333333336,0.9943266666666667,0.9937033333333333,0.9925533333333332
2024-01-07 22:00:00,0.995,0.995,0.995,0.995,1,0.9957312763740416,,,44.52520942335114,,,,0.9944422656440703,0.9958824999999999,0.9973227343559294,0.2892378078597723,0.19362625035065253,0.0011141062331690458,6207.0,0.995,0.995,0.995,0.995,0.995,0.995,0.995
2024-01-07 23:00:00,0.99468,0.99554,0.99458,0.99533,450,0.9956930595765138,,,47.14152085285099,,,,0.9943922246748215,0.995852,0.9973117753251785,0.2931711389199383,0.32120536256629606,0.0011032253318688278,6657.0,0.9951500000000001,0.9957200000000002,0.99611,0.99707,0.9947600000000002,0.9941900000000001,0.9932300000000002
2024-01-08 00:00:00,0.99532,0.9955,0.99504,0.9953,429,0.9956556253311315,,,46.930248225928324,,,,0.9943549864682623,0.995833,0.9973110135317377,0.29683963711540184,0.3196904194194507,0.0010588299802617204,6228.0,0.99528,0.9955200000000001,0.9957400000000001,0.9962000000000001,0.9950600000000001,0.99482,0.99436
2024-01-08 01:00:00,0.99528,0.9954,0.99461,0.99494,753,0.9955874705376904,,,44.42179344585922,,,,0.9942779426872042,0.9958025000000001,0.9973270573127961,0.3061967233052725,0.21713100164850488,0.001040664125313854,5475.0,0.9949833333333333,0.9953566666666667,0.9957733333333333,0.9965633333333332,0.9945666666666667,0.9941933333333334,0.9934033333333334
2024-01-08 02:00:00,0.99492,0.99586,0.99483,0.99576,821,0.9956039019150531,,,50.72138727614704,,,,0.9942679621963936,0.995789,0.9973100378036065,0.3054939959381881,0.4904670350956116,0.001039957608520514,6296.0,0.9954833333333332,0.9961366666666663,0.9965133333333331,0.9975433333333331,0.9951066666666664,0.9944533333333332,0.9934233333333332
2024-01-08 03:00:00,0.99574,0.99582,0.99506,0.9956,757,0.9956035303040957,,,49.570256627395686,,,,0.9942490584340689,0.9957550000000002,0.9972609415659315,0.3024723081342925,0.4485371798260076,0.0010217492030255844,5539.0,0.9954933333333335,0.995926666666667,0.9962533333333335,0.9970133333333336,0.9951666666666669,0.9947333333333334,0.9939733333333333
2024-01-08 04:00:00,0.99565,0.99613,0.99522,0.99536,698,0.9955803369418008,,,47.85952290329292,,,,0.9942298240023839,0.9956929999999999,0.997156175997616,0.2939010312648635,0.38620644387876857,0.0010146054989500172,4841.0,0.99557,0.9959199999999999,0.9964799999999999,0.9973899999999999,0.99501,0.99466,0.99375
2024-01-08 05:00:00,0.99535,0.99538,0.99504,0.99528,554,0.9955517334235341,,,47.288329391843035,,,,0.9941987666399109,0.995673,0.9971472333600891,0.29612801795149946,0.36671038295585034,0.0009721724822783907,4287.0,0.9952333333333333,0.9954266666666666,0.9955733333333333,0.9959133333333333,0.9950866666666666,0.9948933333333333,0.9945533333333333
2024-01-08 06:00:00,0.99527,0.99548,0.99495,0.99534,627,0.9955315683355784,,,47.779135008589385,,,,0.9941853716682898,0.995665,0.9971446283317102,0.2972140894196794,0.39017512268625965,0.0009447782398734374,4914.0,0.9952566666666667,0.9955633333333334,0.9957866666666667,0.9963166666666667,0.9950333333333333,0.9947266666666666,0.9941966666666666
2024-01-08 07:00:00,0.99531,0.99531,0.99446,0.99489,1663,0.9954704665893329,,,44.515059028846395,,,,0.9941070616981244,0.9956245000000001,0.9971419383018759,0.3048214064390308,0.2579802753455845,0.000940821700943067,3251.0,0.9948866666666666,0.9953133333333332,0.9957366666666666,0.9965866666666666,0.9944633333333331,0.9940366666666666,0.9931866666666666
2024-01-08 08:00:00,0.99488,0.99526,0.99438,0.99518,1963,0.9954428031046346,,,46.966638172097404,,,,0.9940769866787111,0.9956064999999998,0.9971360133212885,0.3072525784612094,0.36057656574035746,0.0009371561554987749,5214.0,0.99494,0.9955,0.99582,0.9967,0.9946200000000001,0.99406,0.9931800000000001
2024-01-08 09:00:00,0.99518,0.99518,0.9941,0.99462,1472,0.9953644409041933,,,43.10494949822001,,,,0.9940215373392378,0.9954945000000001,0.9969674626607623,0.29592582596131767,0.2031492979097089,0.0009456574108237834,3742.0,0.9946333333333333,0.9951666666666665,0.9957133333333332,0.9967933333333332,0.9940866666666666,0.9935533333333333,0.9924733333333333
2024-01-08 10:00:00,0.9946,0.99465,0.99402,0.99418,1270,0.9952516370085558,,,40.36674745821447,,,,0.9941205758989827,0.9953194999999999,0.9965184241010171,0.2409124107419145,0.02478226143206582,0.0009270921117640712,2472.0,0.9942833333333333,0.9945466666666666,0.9949133333333333,0.9955433333333333,0.9939166666666666,0.9936533333333333,0.9930233333333333
2024-01-08 11:00:00,0.99414,0.9948,0.9939,0.99448,1236,0.9951781477696457,,,42.9607479174915,,,,0.9940184265671719,0.9952644999999999,0.9965105734328279,0.25040045793414917,0.185211168406262,0.0009255163388898744,3708.0,0.9943933333333334,0.9948866666666667,0.9952933333333334,0.9961933333333334,0.9939866666666667,0.9934933333333333,0.9925933333333333
2024-01-08 12:00:00,0.99446,0.9951,0.99436,0.9947,1543,0.9951326098868224,,,44.8093267190331,,,,0.9940950755296041,0.9951625,0.9962299244703958,0.2145226473859038,0.2833570370424451,0.0009148386443872301,5251.0,0.99472,0.9950800000000001,0.99546,0.9962,0.9943400000000001,0.9939800000000001,0.9932400000000001
2024-01-08 13:00:00,0.99472,0.99488,0.99334,0.99346,2486,0.994973313707125,,,37.59797184449361,,,,0.993948788886299,0.9949975,0.996046211113701,0.21079673339902322,-0.23304267491455635,0.0009504667653762092,2765.0,0.9938933333333333,0.9944466666666666,0.9954333333333333,0.9969733333333333,0.9929066666666666,0.9923533333333333,0.9908133333333333
2024-01-08 14:00:00,0.99348,0.99368,0.99214,0.99304,2854,0.9947891885921607,,,35.56253307921672,,,,0.9935589331757038,0.9948665,0.9961740668242962,0.26286277089362736,-0.1984346673765738,0.0009837525013754497,-89.0,0.9929533333333334,0.9937666666666667,0.9944933333333333,0.9960333333333333,0.9922266666666667,0.9914133333333334,0.9898733333333334
2024-01-08 15:00:00,0.99306,0.99357,0.99274,0.9934,2979,0.9946568849167168,,,38.556270468559404,,,,0.9933341194579534,0.9947875000000002,0.996240880542047,0.2921991967222749,0.022664587883436452,0.0009751475414111554,2890.0,0.9932366666666667,0.9937333333333334,0.9940666666666667,0.9948966666666667,0.9929033333333334,0.9924066666666667,0.9915766666666667
2024-01-08 16:00:00,0.99344,0.9937,0.99286,0.99366,2436,0.9945619434960771,,,40.647373028656894,,,,0.9931919873490562,0.9947234999999999,0.9962550126509435,0.30792730863272966,0.15279424908941952,0.0009676464459830257,5326.0,0.9934066666666667,0.9939533333333334,0.9942466666666667,0.9950866666666668,0.9931133333333333,0.9925666666666666,0.9917266666666665
2024-01-08 17:00:00,0.99368,0.99384,0.99344,0.99367,1678,0.9944769964964507,,,40.728835424085844,,,,0.9930654927854616,0.9946595,0.9962535072145384,0.32051314334973835,0.1896187197350536,0.0009363868090763494,7004.0,0.99365,0.9938600000000001,0.99405,0.99445,0.9934600000000001,0.9932500000000001,0.9928500000000001
2024-01-08 18:00:00,0.99368,0.99419,0.99367,0.99415,1424,0.9944458539729792,,,44.56363369572336,,,,0.9930162614204686,0.9946170000000001,0.9962177385795316,0.32188039808920793,0.35412983544858534,0.0009136264267513952,8428.0,0.9940033333333332,0.9943366666666664,0.9945233333333332,0.9950433333333332,0.9938166666666665,0.9934833333333333,0.9929633333333333
2024-01-08 19:00:00,0.99416,0.99467,0.99391,0.99448,1357,0.9944491059755527,,,47.037245953043296,,,,0.9930069480869838,0.9945744999999999,0.9961420519130161,0.3152206120338221,0.46985745760149766,0.000905287681931508,9785.0,0.9943533333333333,0.9947966666666667,0.9951133333333334,0.9958733333333335,0.9940366666666666,0.9935933333333332,0.9928333333333331
2024-01-08 20:00:00,0.99446,0.99487,0.99431,0.99456,984,0.9944596673112144,,,47.6320417031892,,,,0.9930056661317228,0.9945374999999999,0.9960693338682769,0.3080494940164738,0.5073441384428504,0.0008866696877162089,10769.0,0.99458,0.99485,0.99514,0.9957,0.99429,0.99402,0.99346
2024-01-08 21:00:00,0.99452,0.99514,0.99444,0.99487,414,0.9944987466149083,,,49.920375457405044,,,,0.9930055445704894,0.994534,0.9960624554295107,0.3073711767542655,0.6099148831927602,0.0008766674396800977,11183.0,0.9948166666666668,0.9951933333333336,0.9955166666666668,0.9962166666666669,0.9944933333333336,0.9941166666666668,0.9934166666666667
2024-01-08 22:00:00,0.99498,0.99498,0.99458,0.99474,97,0.9945217231277742,,,48.97799624896095,,,,0.9930569410951855,0.994483,0.9959090589048145,0.2867940235910536,0.590108479787299,0.0008512777695548944,11086.0,0.9947666666666667,0.9949533333333334,0.9951666666666666,0.9955666666666666,0.9945533333333334,0.9943666666666667,0.9939666666666668
2024-01-08 23:00:00,0.9947,0.99524,0.99439,0.99518,346,0.9945844161632243,,,52.18576939770103,-0.0005643728684436855,,,0.9930910499644403,0.9944619999999998,0.9958329500355594,0.2757169274561597,0.7618622055424011,0.000851210091321088,11432.0,0.9949366666666667,0.9954833333333334,0.9957866666666667,0.9966366666666667,0.9946333333333334,0.9940866666666667,0.9932366666666667
2024-01-09 00:00:00,0.99518,0.9952,0.99473,0.99506,683,0.9946297098619649,,,51.26284378021614,-0.0005258924267231846,,,0.9931095232712303,0.9944470000000001,0.9957844767287699,0.26898904190365625,0.7291628657209176,0.000831126335155473,10749.0,0.9949966666666666,0.9952633333333333,0.9954666666666666,0.9959366666666666,0.9947933333333333,0.9945266666666667,0.9940566666666667
2024-01-09 01:00:00,0.99507,0.9951,0.99432,0.99442,681,0.9946097374941587,0.9952106000000001,,46.64336950315171,-0.0005152957514523715,,,0.9931222761607894,0.994404,0.9956857238392105,0.2577873458293705,0.5062415941369519,0.0008284463586287309,10068.0,0.9946133333333332,0.9949066666666665,0.9953933333333332,0.9961733333333332,0.9941266666666665,0.9938333333333332,0.9930533333333332
2024-01-09 02:00:00,0.99443,0.99492,0.99423,0.9949,1015,0.994637381542334,0.9951984196078432,,50.178893502086424,-0.000485453964535143,,,0.9931512018849541,0.9943820000000001,0.9956127981150461,0.24755036093694485,0.7104325614686797,0.0008212238447567758,11083.0,0.9946833333333333,0.9951366666666666,0.9953733333333333,0.9960633333333334,0.9944466666666665,0.9939933333333332,0.9933033333333331
2024-01-09 03:00:00,0.9949,0.99502,0.99472,0.995,762,0.9946719166335403,0.9951906384467514,,50.890724639527186,-0.00045361658697151697,,,0.9931467280628573,0.9943875,0.9956282719371427,0.24955501494994067,0.746822152268579,0.00079415561343108,11845.0,0.9949133333333333,0.9951066666666666,0.9952133333333333,0.9955133333333333,0.9948066666666666,0.9946133333333333,0.9943133333333334
2024-01-09 04:00:00,0.99502,0.99507,0.99452,0.99456,633,0.9946612579065365,0.995165907527271,,47.739472156120705,-0.0004412813449352626,,,0.9931665373955453,0.9943565000000001,0.9955464626044549,0.23934325454800331,0.585506888719897,0.0007815305599903798,11212.0,0.9947166666666667,0.9949133333333334,0.9952666666666667,0.9958166666666668,0.9943633333333334,0.9941666666666666,0.9936166666666666
2024-01-09 05:00:00,0.99454,0.99478,0.99429,0.99438,622,0.9946344714392472,0.9951350876242407,,46.50258303257181,-0.0004360082657345332,,,0.9931605831954903,0.9943445000000001,0.9955284168045099,0.23813010571483004,0.5149926075315169,0.0007665171979390043,10590.0,0.9944833333333333,0.9946766666666665,0.9949733333333333,0.9954633333333333,0.9941866666666666,0.9939933333333333,0.9935033333333333
2024-01-09 06:00:00,0.99438,0.99503,0.99422,0.99466,801,0.9946369027307475,0.9951164567370155,,48.67458614401044,-0.0004189599133436195,,,0.9931794453334682,0.9943685,0.9955575546665317,0.23915775017646707,0.622576366001007,0.0007687478398860336,11391.0,0.9946366666666666,0.9950533333333332,0.9954466666666666,0.9962566666666666,0.9942433333333333,0.9938266666666666,0.9930166666666667
2024-01-09 07:00:00,0.99466,0.99546,0.99456,0.99543,1095,0.9947124358040097,0.9951287525512503,,54.060238972103654,-0.0003723761512309798,,,0.9931401881016384,0.994416,0.9956918118983615,0.2565952073099321,0.8973940050654321,0.0007754563082544656,12486.0,0.9951500000000001,0.9957400000000002,0.9960500000000001,0.9969500000000001,0.9948400000000002,0.9942500000000001,0.9933500000000001
