time,Open,High,Low,Close,Volume,ema_20,ema_50,ema_200,rsi,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,atr,obv,PP,R1,R2,R3,S1,S2,S3
2023-12-29 22:00:00,0.57322,0.5784,0.56845,0.57106,228414,,,,,,,,,,,228414.0,0.5726366666666668,0.5768233333333336,0.5825866666666668,0.5925366666666668,0.5668733333333336,0.5626866666666668,0.5527366666666668
2024-01-05 22:00:00,0.57064,0.5724,0.56764,0.5701,263278,,,,,,,,,,,-34864.0,0.5700466666666667,0.5724533333333334,0.5748066666666667,0.5795666666666667,0.5676933333333334,0.5652866666666667,0.5605266666666667
2024-01-12 22:00:00,0.57007,0.57368,0.56394,0.57272,275772,,,,,,,,,,,240908.0,0.5701133333333334,0.5762866666666667,0.5798533333333333,0.5895933333333333,0.5665466666666668,0.5603733333333334,0.5506333333333334
2024-01-19 22:00:00,0.57272,0.57396,0.56719,0.56815,270536,,,,,,,,,,,-29628.0,0.5697666666666668,0.5723433333333335,0.5765366666666668,0.5833066666666669,0.5655733333333335,0.5629966666666667,0.5562266666666666
2024-01-26 22:00:00,0.56812,0.57048,0.56185,0.56465,326178,,,,,,,,,,,-355806.0,0.5656599999999999,0.5694699999999999,0.57429,0.58292,0.5608399999999999,0.5570299999999999,0.5483999999999999
2024-02-02 22:00:00,0.56482,0.57093,0.56305,0.57066,252264,,,,,,,,,,,-103542.0,0.5682133333333333,0.5733766666666666,0.5760933333333333,0.5839733333333333,0.5654966666666666,0.5603333333333333,0.5524533333333334
2024-02-09 22:00:00,0.57059,0.57614,0.56946,0.57537,241225,,,,,,,,,,,137683.0,0.5736566666666666,0.5778533333333332,0.5803366666666666,0.5870166666666666,0.5711733333333332,0.5669766666666666,0.5602966666666666
2024-02-16 22:00:00,0.57542,0.57932,0.57495,0.57833,231209,,,,,,,,,,,368892.0,0.5775333333333333,0.5801166666666667,0.5819033333333333,0.5862733333333333,0.5757466666666667,0.5731633333333334,0.5687933333333334
2024-02-23 22:00:00,0.57781,0.57874,0.57041,0.57642,238330,,,,,,,,,,,130562.0,0.5751900000000001,0.5799700000000002,0.5835200000000001,0.5918500000000002,0.5716400000000001,0.56686,0.55853
2024-03-01 22:00:00,0.57643,0.58265,0.57374,0.58146,254471,,,,,,,,,,,385033.0,0.5792833333333333,0.5848266666666665,0.5881933333333332,0.5971033333333332,0.5759166666666665,0.5703733333333333,0.5614633333333333
2024-03-08 22:00:00,0.58128,0.58294,0.57876,0.57964,207781,,,,,,,,,,,177252.0,0.5804466666666667,0.5821333333333333,0.5846266666666666,0.5888066666666666,0.5779533333333333,0.5762666666666667,0.5720866666666667
2024-03-15 21:00:00,0.57976,0.5933,0.57736,0.58458,240740,,,,,,,,,,,417992.0,0.58508,0.5928000000000001,0.6010200000000001,0.6169600000000002,0.57686,0.56914,0.5531999999999999
2024-03-22 21:00:00,0.58452,0.5922,0.58413,0.58784,211728,,,,,,,,,,,629720.0,0.5880566666666667,0.5919833333333333,0.5961266666666666,0.6041966666666665,0.5839133333333334,0.5799866666666668,0.5719166666666669
2024-03-29 21:00:00,0.58784,0.59923,0.58624,0.59356,213103,,,,,,,,,,,842823.0,0.59301,0.5997800000000001,0.6060000000000001,0.6189900000000002,0.58679,0.58002,0.5670299999999999
2024-04-05 21:00:00,0.5935,0.59957,0.58872,0.59094,273066,,,,,,,,,,,569757.0,0.5930766666666667,0.5974333333333334,0.6039266666666667,0.6147766666666667,0.5865833333333333,0.5822266666666667,0.5713766666666666
2024-04-12 21:00:00,0.58929,0.59324,0.57418,0.58424,319132,,,,,,,,,,,250625.0,0.5838866666666666,0.5935933333333331,0.6029466666666665,0.6220066666666665,0.5745333333333331,0.5648266666666666,0.5457666666666666
2024-04-19 21:00:00,0.58426,0.59808,0.58408,0.59762,251763,,,,,,,,,,,502388.0,0.59326,0.60244,0.6072599999999999,0.6212599999999998,0.5884400000000001,0.5792600000000001,0.5652600000000002
2024-04-26 21:00:00,0.59762,0.60037,0.59296,0.59822,310494,,,,,,,,,,,812882.0,0.5971833333333333,0.6014066666666665,0.6045933333333332,0.6120033333333331,0.5939966666666666,0.5897733333333334,0.5823633333333335
2024-05-03 21:00:00,0.59821,0.60212,0.59612,0.59861,212124,,,,,,,,,,,1025006.0,0.59895,0.60178,0.60495,0.61095,0.59578,0.59295,0.58695
2024-05-10 21:00:00,0.59861,0.60868,0.59726,0.60862,247231,0.5826395,,,,0.5589497431629193,0.5826395,0.6063292568370806,8.131874628163946,1.048348811232495,,1272237.0,0.6048533333333334,0.6124466666666667,0.6162733333333333,0.6276933333333333,0.6010266666666667,0.5934333333333334,0.5820133333333334
2024-05-17 21:00:00,0.60854,0.60999,0.60324,0.60628,283204,0.5848909761904761,,,,0.5592259537478824,0.5844005,0.6095750462521176,8.615511537761371,0.9345559951881883,,989033.0,0.6065033333333334,0.6097666666666668,0.6132533333333334,0.6200033333333335,0.6030166666666668,0.5997533333333334,0.5930033333333333
2024-05-24 21:00:00,0.60634,0.60865,0.59859,0.60034,274863,0.5863623117913831,,,,0.5607227029583404,0.5859125000000001,0.6111022970416597,8.598484258881552,0.7863758682957879,,714170.0,0.6025266666666668,0.6064633333333336,0.6125866666666668,0.6226466666666669,0.5964033333333335,0.5924666666666667,0.5824066666666666
2024-05-31 21:00:00,0.60028,0.60107,0.58972,0.58992,300181,0.5867011392398227,,,,0.5622781930083742,0.5867725,0.6112668069916258,8.34882581976006,0.5642496234140457,,413989.0,0.59357,0.5974200000000001,0.60492,0.61627,0.5860700000000001,0.5822200000000001,0.5708700000000001
2024-06-07 21:00:00,0.58992,0.59776,0.5875,0.58882,289986,0.5869029355026968,,,,0.5648456529642949,0.5878059999999999,0.610766347035705,7.8122193498212145,0.5220815477750232,,124003.0,0.59136,0.59522,0.6016199999999999,0.6118799999999999,0.58496,0.5811000000000001,0.5708400000000001
2024-06-14 21:00:00,0.58882,0.59526,0.58614,0.59376,232000,0.5875559892643447,,,,0.5688029181576529,0.5892614999999999,0.6097200818423468,6.943804013106897,0.6099416380535401,,356003.0,0.59172,0.5973,0.60084,0.6099600000000001,0.58818,0.5826,0.57348
2024-06-21 21:00:00,0.59384,0.60089,0.59228,0.59939,248527,0.5886830379058356,,,,0.5716818599079623,0.5906980000000001,0.6097141400920378,6.438532072916373,0.7285426999888199,,604530.0,0.5975199999999999,0.6027599999999999,0.60613,0.61474,0.5941499999999998,0.5889099999999999,0.5802999999999999
2024-06-28 21:00:00,0.5994,0.60705,0.59926,0.60456,246974,0.5901951295338513,,,,0.5735958590434465,0.5921575,0.6107191409565536,6.269156755273234,0.834089535214855,,851504.0,0.6036233333333333,0.6079866666666666,0.6114133333333333,0.6192033333333332,0.6001966666666666,0.5958333333333333,0.5880433333333334
2024-07-05 21:00:00,0.60368,0.60828,0.60288,0.6068,303060,0.5917765457687226,,,,0.5751129271173194,0.593581,0.6120490728826806,6.222595697194013,0.8578879096908045,,1154564.0,0.6059866666666667,0.6090933333333334,0.6113866666666667,0.6167866666666668,0.6036933333333333,0.6005866666666666,0.5951866666666665
2024-07-12 21:00:00,0.6067,0.60743,0.59336,0.59428,352569,0.5920149699812253,,,,0.5777683825016852,0.594474,0.6111796174983147,5.620302148896263,0.49419356991684127,0.009454801030367634,801995.0,0.5983566666666666,0.6033533333333333,0.6124266666666667,0.6264966666666667,0.5892833333333333,0.5842866666666666,0.5702166666666666
2024-07-19 21:00:00,0.59426,0.595,0.57245,0.57852,351161,0.5907297347449181,,,,0.5771216402536884,0.594327,0.6115323597463117,5.789863070771361,0.0406373294987746,0.010172451838280024,450834.0,0.5819900000000001,0.5915300000000002,0.6045400000000001,0.62709,0.5689800000000003,0.5594400000000002,0.5368900000000002
2024-07-26 21:00:00,0.57889,0.5823,0.558,0.55862,416001,0.5876716647692116,,,,0.5708380327123868,0.593276,0.6157139672876133,7.564090672001992,-0.27226246824799577,0.010932176205553678,34833.0,0.5663066666666667,0.5746133333333334,0.5906066666666667,0.6149066666666667,0.5503133333333334,0.5420066666666667,0.5177066666666668
2024-08-02 21:00:00,0.55838,0.57247,0.53656,0.5686,571794,0.5858553157435724,,,,0.5678281524813024,0.5924769999999999,0.6171258475186975,8.320609076368386,0.015656868300072492,0.012251555643023746,606627.0,0.5592100000000001,0.5818600000000002,0.5951200000000001,0.6310300000000001,0.5459500000000002,0.5233000000000001,0.4873900000000001
2024-08-09 21:00:00,0.56878,0.57848,0.56798,0.57774,331464,0.5850824285298989,,,,0.5665617449048616,0.5919719999999999,0.6173822550951383,8.584951685261597,0.21995558590982336,0.012160591110958569,938091.0,0.5747333333333334,0.5814866666666668,0.5852333333333334,0.5957333333333333,0.5709866666666669,0.5642333333333335,0.5537333333333335
2024-08-16 21:00:00,0.57778,0.58149,0.57051,0.57622,301166,0.5842383877175276,,,,0.5648030027374344,0.591105,0.6174069972625655,8.899264009800474,0.21703669779509122,0.012100257373434462,636925.0,0.5760733333333333,0.5816366666666667,0.5870533333333333,0.5980333333333333,0.5706566666666667,0.5650933333333333,0.5541133333333333
2024-08-23 21:00:00,0.5756,0.57812,0.56966,0.57506,270074,0.5833642555539535,,,,0.5630941619029689,0.590311,0.6175278380970312,9.221186153411042,0.21982417748842714,0.011917042908806538,366851.0,0.57428,0.5789,0.5827399999999999,0.5911999999999998,0.5704400000000001,0.5658200000000001,0.5573600000000002
2024-08-30 21:00:00,0.57508,0.5789,0.56168,0.56242,283721,0.5813695645488152,,,43.658049404835786,0.5594844098763786,0.58922,0.6189555901236213,10.093204617501568,0.04936155817687067,0.01218009645435127,83130.0,0.5676666666666667,0.5736533333333333,0.5848866666666667,0.6021066666666667,0.5564333333333333,0.5504466666666666,0.5332266666666666
2024-09-06 21:00:00,0.56229,0.57286,0.56038,0.56936,308159,0.580225796496547,,,46.36339332629617,0.5571314239825882,0.587807,0.6184825760174117,10.437295240584675,0.19932104959448388,0.012194769371741479,391289.0,0.5675333333333333,0.5746866666666667,0.5800133333333334,0.5924933333333334,0.5622066666666666,0.5550533333333333,0.5425733333333332
