time,Open,High,Low,Close,Volume,ema_20,ema_50,ema_200,rsi,MACD_24_48_18,MACDh_24_48_18,MACDs_24_48_18,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,atr,obv,PP,R1,R2,R3,S1,S2,S3
2024-01-05 00:00:00,1.6323,1.63299,1.63108,1.63278,3257,,,,,,,,,,,,,,3257.0,1.6322833333333335,1.633486666666667,1.6341933333333334,1.6361033333333332,1.6315766666666671,1.6303733333333337,1.6284633333333338
2024-01-05 01:00:00,1.63277,1.63345,1.63109,1.63183,4076,,,,,,,,,,,,,,-819.0,1.6321233333333334,1.6331566666666668,1.6344833333333335,1.6368433333333336,1.6307966666666667,1.6297633333333332,1.627403333333333
2024-01-05 02:00:00,1.63186,1.63197,1.63038,1.63176,2679,,,,,,,,,,,,,,-3498.0,1.6313699999999998,1.6323599999999996,1.6329599999999997,1.6345499999999997,1.6307699999999996,1.6297799999999998,1.6281899999999998
2024-01-05 03:00:00,1.63171,1.63322,1.63092,1.63204,2704,,,,,,,,,,,,,,-794.0,1.6320599999999998,1.6331999999999998,1.6343599999999998,1.6366599999999998,1.6308999999999998,1.6297599999999999,1.62746
2024-01-05 04:00:00,1.63205,1.63282,1.63106,1.63278,2195,,,,,,,,,,,,,,1401.0,1.63222,1.63338,1.63398,1.63574,1.63162,1.63046,1.6287
2024-01-05 05:00:00,1.63282,1.63385,1.63106,1.6316,3092,,,,,,,,,,,,,,-1691.0,1.6321700000000001,1.6332800000000003,1.6349600000000002,1.6377500000000003,1.6304900000000002,1.62938,1.62659
2024-01-05 06:00:00,1.63161,1.6334,1.63106,1.63258,4562,,,,,,,,,,,,,,2871.0,1.6323466666666666,1.6336333333333333,1.6346866666666666,1.6370266666666666,1.6312933333333333,1.6300066666666666,1.6276666666666666
2024-01-05 07:00:00,1.63253,1.63256,1.6292,1.63074,5140,,,,,,,,,,,,,,-2269.0,1.6308333333333334,1.6324666666666667,1.6341933333333334,1.6375533333333334,1.6291066666666667,1.6274733333333333,1.6241133333333333
2024-01-05 08:00:00,1.63072,1.6311,1.6293,1.62983,5831,,,,,,,,,,,,,,-8100.0,1.6300766666666666,1.6308533333333333,1.6318766666666666,1.6336766666666667,1.6290533333333332,1.6282766666666666,1.6264766666666666
2024-01-05 09:00:00,1.62984,1.634,1.6294,1.63309,6209,,,,,,,,,,,,,,-1891.0,1.6321633333333334,1.6349266666666669,1.6367633333333333,1.6413633333333333,1.630326666666667,1.6275633333333335,1.6229633333333335
2024-01-05 10:00:00,1.6331,1.63366,1.63206,1.63326,4872,,,,,,,,,,,,,,2981.0,1.6329933333333333,1.6339266666666665,1.6345933333333331,1.636193333333333,1.6323266666666667,1.6313933333333335,1.6297933333333336
2024-01-05 11:00:00,1.63322,1.63452,1.63253,1.63372,3717,,,,,,,,,,,,,,6698.0,1.63359,1.6346500000000002,1.63558,1.63757,1.6326600000000002,1.6316000000000002,1.6296100000000002
2024-01-05 12:00:00,1.63373,1.63429,1.63253,1.633,4883,,,,,,,,,,,,,,1815.0,1.6332733333333334,1.6340166666666667,1.6350333333333333,1.6367933333333333,1.6322566666666667,1.6315133333333334,1.6297533333333334
2024-01-05 13:00:00,1.63302,1.6384,1.63302,1.63338,15973,,,,,,,,,,,,,,17788.0,1.6349333333333333,1.6368466666666668,1.6403133333333335,1.6456933333333337,1.6314666666666666,1.6295533333333332,1.624173333333333
2024-01-05 14:00:00,1.63337,1.63564,1.6318,1.63336,13505,,,,,,,,,,,,,,4283.0,1.6335999999999997,1.6353999999999995,1.6374399999999998,1.6412799999999999,1.6315599999999995,1.6297599999999997,1.6259199999999996
2024-01-05 15:00:00,1.63292,1.63292,1.62883,1.63004,15328,,,,,,,,,,,,,,-11045.0,1.6305966666666667,1.6323633333333334,1.6346866666666666,1.6387766666666665,1.6282733333333335,1.6265066666666668,1.6224166666666668
2024-01-05 16:00:00,1.63004,1.63112,1.6296,1.63026,9398,,,,,,,,,,,,,,-1647.0,1.6303266666666667,1.6310533333333335,1.6318466666666667,1.6333666666666666,1.6295333333333335,1.6288066666666667,1.6272866666666668
2024-01-05 17:00:00,1.63022,1.63152,1.63,1.63026,7908,,,,,,,,,,,,,,-1647.0,1.6305933333333333,1.6311866666666668,1.6321133333333335,1.6336333333333337,1.6296666666666666,1.6290733333333332,1.627553333333333
2024-01-05 18:00:00,1.63032,1.63121,1.62948,1.62966,6005,,,,,,,,,,,,,,-7652.0,1.6301166666666669,1.6307533333333337,1.631846666666667,1.633576666666667,1.6290233333333337,1.6283866666666669,1.6266566666666669
2024-01-05 19:00:00,1.62965,1.63078,1.62922,1.63022,5395,1.6318095,,,,,,,1.6291113193166504,1.6318095,1.6345076806833494,0.33069799916589315,0.2054496739583192,,-2257.0,1.630073333333333,1.6309266666666662,1.631633333333333,1.633193333333333,1.6293666666666662,1.628513333333333,1.626953333333333
2024-01-05 20:00:00,1.6302,1.63044,1.62876,1.62895,4058,1.6315371666666665,,,,,,,1.6286887570944013,1.631618,1.6345472429055987,0.3590598909301939,0.044592222976673174,,-6315.0,1.6293833333333332,1.6300066666666664,1.631063333333333,1.632743333333333,1.6283266666666665,1.6277033333333333,1.6260233333333334
2024-01-05 21:00:00,1.62892,1.62976,1.62876,1.629,2235,1.6312955317460314,,,36.837173805768444,,,,1.6283360906317803,1.6314764999999998,1.6346169093682192,0.3849775792932924,0.10570427138231905,0.002367812531075109,-4080.0,1.6291733333333334,1.6295866666666667,1.6301733333333335,1.6311733333333336,1.6285866666666666,1.6281733333333333,1.6271733333333331
2024-01-07 22:00:00,1.63,1.63085,1.6295,1.63028,1304,1.6311988144368854,,,43.64968072393715,,,,1.628222796397461,1.6314025,1.6345822036025393,0.38981227533231844,0.32348983736978487,0.002330347310767821,-2776.0,1.63021,1.63092,1.63156,1.6329099999999999,1.62957,1.62886,1.62751
2024-01-07 23:00:00,1.63058,1.63058,1.62868,1.62922,1979,1.6310103559190867,,,39.90702444429305,,,,1.6279596261380846,1.6312615000000001,1.6345633738619156,0.40482459273580523,0.19085736079331486,0.0022999619946323744,-4755.0,1.6294933333333332,1.6303066666666666,1.6313933333333333,1.6332933333333333,1.6284066666666666,1.6275933333333332,1.6256933333333332
2024-01-08 00:00:00,1.62922,1.62988,1.62836,1.62866,2413,1.6307865124982215,,,38.09510251990887,,,,1.6276459517894595,1.6310555,1.6344650482105405,0.4180787484595728,0.14870712304428194,0.0022461290914858284,-7168.0,1.6289666666666667,1.6295733333333333,1.6304866666666666,1.6320066666666666,1.6280533333333334,1.6274466666666667,1.6259266666666667
