time,Open,High,Low,Close,Volume,ema_20,ema_50,ema_200,rsi,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,atr,obv,PP,R1,R2,R3,S1,S2,S3
2023-12-29 22:00:00,0.90174,0.9058,0.88974,0.89732,263268,,,,,,,,,,,263268.0,0.89762,0.9055,0.91368,0.9297400000000001,0.8894399999999999,0.8815599999999999,0.8654999999999998
2024-01-05 22:00:00,0.8968,0.89883,0.89262,0.89645,285983,,,,,,,,,,,-22715.0,0.8959666666666667,0.8993133333333334,0.9021766666666667,0.9083866666666668,0.8931033333333334,0.8897566666666666,0.8835466666666666
2024-01-12 22:00:00,0.89636,0.89724,0.88145,0.886,301404,,,,,,,,,,,-324119.0,0.8882300000000001,0.8950100000000002,0.9040200000000002,0.9198100000000002,0.8792200000000001,0.87244,0.8566499999999999
2024-01-19 22:00:00,0.88602,0.89158,0.8838,0.8847,245934,,,,,,,,,,,-570053.0,0.8866933333333334,0.8895866666666669,0.8944733333333335,0.9022533333333335,0.8818066666666668,0.8789133333333334,0.8711333333333334
2024-01-26 22:00:00,0.88454,0.88782,0.87579,0.877,260654,,,,,,,,,,,-830707.0,0.8802033333333332,0.8846166666666665,0.8922333333333333,0.9042633333333334,0.8725866666666664,0.8681733333333331,0.856143333333333
2024-02-02 22:00:00,0.87668,0.88146,0.87264,0.87812,203896,,,,,,,,,,,-626811.0,0.8774066666666668,0.8821733333333336,0.8862266666666668,0.8950466666666669,0.8733533333333335,0.8685866666666667,0.8597666666666667
2024-02-09 22:00:00,0.87812,0.88218,0.87374,0.88086,188256,,,,,,,,,,,-438555.0,0.8789266666666666,0.8841133333333333,0.8873666666666666,0.8958066666666666,0.8756733333333333,0.8704866666666666,0.8620466666666666
2024-02-16 22:00:00,0.88028,0.889,0.88006,0.88671,183554,,,,,,,,,,,-255001.0,0.8852566666666667,0.8904533333333334,0.8941966666666668,0.9031366666666668,0.8815133333333334,0.8763166666666666,0.8673766666666666
2024-02-23 22:00:00,0.88614,0.88699,0.88066,0.88492,240754,,,,,,,,,,,-495755.0,0.8841899999999999,0.8877199999999998,0.8905199999999999,0.8968499999999998,0.8813899999999999,0.87786,0.87153
2024-03-01 22:00:00,0.8845,0.89504,0.88059,0.8936,261098,,,,,,,,,,,-234657.0,0.8897433333333332,0.8988966666666665,0.9041933333333332,0.9186433333333331,0.8844466666666665,0.8752933333333333,0.8608433333333333
2024-03-08 22:00:00,0.89393,0.89448,0.88701,0.88848,227597,,,,,,,,,,,-462254.0,0.8899900000000001,0.8929700000000002,0.8974600000000001,0.9049300000000002,0.8855000000000001,0.88252,0.8750499999999999
